essay_set,WordCount,LongWord,AvgWord,Quotation,SentenceCount,SentenceLength,CommaCount,NounCount,AdverbCount,AdjectiveCount,VerbCount,PunctuationCount,ForeignCount,SpellingMistake,Positive,Negative,score,GradeLevel,EssayType
3,146,17,3.9689922480620163,1,9,70.22222222222223,6,21,2,5,13,22,0,1,0.008409738540649414,0.99159026,4,8,2
3,212,34,4.52542372881356,0,10,96.6,13,36,3,4,23,33,0,1,0.03833216428756714,0.96166784,2,8,2
3,58,9,4.113207547169812,0,2,134.5,0,14,0,1,6,3,0,1,0.03947627544403076,0.9605236999999999,2,8,2
3,38,10,4.8,0,2,100.5,1,5,0,2,7,3,0,1,0.0006886124610900879,0.9993114,2,8,2
3,61,14,4.75,0,1,321.0,0,12,4,3,5,3,0,1,0.0037774443626403813,0.99622256,2,8,2
3,99,9,3.8461538461538463,0,5,87.2,0,16,0,3,10,5,0,1,0.011882483959197998,0.9881175,2,8,2
3,82,12,4.314285714285714,0,5,73.4,3,19,0,4,7,13,0,1,0.9869495999999999,0.013050377368927002,2,8,2
3,97,11,4.223529411764706,0,6,73.0,3,22,2,3,6,11,0,1,0.005908727645874024,0.9940913,4,8,2
3,172,30,4.719424460431655,0,8,98.375,4,38,3,7,20,26,0,1,0.82711816,0.1728818416595459,4,8,2
3,61,12,4.362068965517241,0,3,102.66666666666669,0,13,0,6,8,3,0,1,0.98287016,0.017129838466644287,4,8,2
3,33,2,3.7419354838709684,0,2,72.5,0,6,0,1,4,2,0,1,0.000291287899017334,0.9997087,4,8,2
3,213,44,4.6941176470588255,0,12,79.66666666666667,8,38,2,12,29,41,0,1,0.98931956,0.010680437088012695,4,8,2
3,50,11,4.086956521739131,0,4,57.5,0,9,0,0,7,4,0,1,0.038815915584564216,0.9611841,2,8,2
3,69,16,4.4444444444444455,0,4,84.75,0,10,0,6,9,4,0,1,0.99284494,0.0071550607681274405,2,8,2
3,103,21,4.287234042553192,0,4,123.25,3,9,1,7,14,10,0,1,0.02933913469314575,0.97066087,2,8,2
3,174,16,3.9183673469387763,0,9,79.33333333333333,10,25,0,6,14,19,0,1,0.0025789737701416016,0.9974209999999999,2,8,2
3,93,20,4.602564102564102,0,3,144.66666666666666,3,12,1,3,13,8,0,1,0.02701056003570557,0.97298944,2,8,2
3,89,10,4.243589743589744,0,3,135.33333333333334,1,18,1,3,10,8,0,1,0.01921457052230835,0.9807853999999999,2,8,2
3,108,11,3.81,0,6,79.16666666666667,2,25,1,4,7,13,0,1,0.00157850980758667,0.9984215,4,8,2
3,206,35,4.7514792899408285,0,9,107.0,13,31,4,7,30,35,0,1,0.2313250303268433,0.76867497,5,8,2
3,86,14,4.287671232876712,0,3,127.66666666666669,5,19,1,2,7,13,0,1,0.0013912320137023926,0.99860877,2,8,2
3,188,21,4.023529411764706,0,8,105.375,9,32,3,5,21,20,0,1,0.13198262453079224,0.8680174,2,8,2
3,109,15,4.260416666666667,0,5,100.0,4,16,2,5,9,17,0,1,0.0023760199546813965,0.997624,4,8,2
3,172,40,4.931972789115647,0,9,95.44444444444444,3,33,7,6,18,24,0,1,0.0004148483276367188,0.99958515,5,8,2
3,16,4,4.866666666666666,0,1,87.0,0,5,0,1,1,1,0,1,0.009997665882110596,0.99000233,2,8,2
3,140,24,4.26984126984127,0,5,131.8,4,21,3,5,19,15,0,1,0.0010872483253479004,0.99891275,4,8,2
3,51,12,4.829268292682927,0,3,78.66666666666667,0,9,0,0,7,9,0,1,0.20752906799316406,0.79247093,2,8,2
3,197,41,4.474285714285714,1,8,118.75,8,36,6,11,23,22,0,1,0.64885265,0.3511473536491394,5,8,2
3,116,15,4.0824742268041225,0,11,43.81818181818182,2,17,4,3,15,18,0,1,0.023517966270446774,0.97648203,5,8,2
3,79,9,3.9859154929577465,0,4,87.5,0,10,1,3,4,4,0,1,0.0525398850440979,0.9474601,2,8,2
3,69,17,4.85,0,3,116.0,5,11,4,6,6,10,0,1,0.98811543,0.011884570121765137,2,8,2
3,21,4,4.333333333333333,0,1,95.0,2,5,0,0,1,3,1,1,0.02218729257583618,0.9778127000000001,2,8,2
3,106,20,4.346938775510204,0,4,130.0,3,23,0,3,9,10,0,1,0.026418328285217285,0.9735816999999999,4,8,2
3,56,9,4.2745098039215685,0,5,52.8,0,12,1,3,7,5,0,1,0.0008455514907836914,0.99915445,2,8,2
3,114,16,4.009708737864078,0,5,102.2,3,21,0,5,7,10,0,1,0.55415523,0.4458447694778441,4,8,2
3,21,4,5.133333333333334,0,2,45.5,0,2,0,1,0,1,0,1,0.0017907023429870605,0.9982093000000001,2,8,2
3,141,32,4.618644067796612,0,10,65.3,6,26,0,14,10,23,0,1,0.99543184,0.004568159580230713,4,8,2
3,222,42,4.708791208791209,2,14,73.21428571428571,11,42,7,9,23,34,0,1,0.18027150630950928,0.8197285,5,8,2
3,136,20,4.289256198347108,0,7,90.14285714285714,0,20,3,6,17,15,0,1,0.00827103853225708,0.99172896,5,8,2
3,93,17,4.8375,0,6,76.83333333333333,4,24,1,4,7,11,1,1,0.0012909770011901855,0.9987090000000001,4,8,2
3,192,32,4.308571428571429,0,7,131.71428571428572,6,33,2,10,23,19,0,1,0.003975927829742432,0.9960241,2,8,2
3,263,33,4.086206896551723,1,12,97.33333333333331,7,45,2,16,29,33,0,1,0.014268219470977785,0.9857318000000002,5,8,2
3,165,23,4.2828947368421035,0,3,266.6666666666667,8,28,2,1,22,12,0,1,0.9957027,0.004297316074371338,5,8,2
3,200,36,4.42603550295858,0,9,100.77777777777777,13,27,2,11,19,23,0,1,0.006347894668579102,0.9936521,4,8,2
3,60,10,4.314814814814815,0,2,142.5,2,12,2,3,2,5,0,1,0.9988206000000001,0.0011793971061706545,2,8,2
3,129,28,4.2936507936507935,0,3,221.3333333333333,2,28,2,3,10,5,0,1,0.0016114115715026855,0.9983886000000001,4,8,2
3,87,10,3.8875,0,4,96.75,0,17,0,4,9,4,0,1,0.7053387,0.294661283493042,2,8,2
3,85,9,4.2,0,3,120.33333333333331,3,11,1,1,7,11,0,1,0.0020849108695983887,0.9979150999999999,2,8,2
3,158,31,4.681818181818182,1,9,82.1111111111111,6,31,1,3,16,22,0,1,0.4719271659851074,0.52807283,4,8,2
3,85,5,3.567901234567901,0,4,91.5,0,15,2,3,5,4,0,1,0.96203136,0.03796863555908203,0,8,2
3,74,14,4.388059701492537,0,4,89.25,3,16,1,3,9,7,0,1,0.99038476,0.009615242481231691,2,8,2
3,225,44,4.512195121951219,0,13,85.84615384615384,8,50,2,14,21,22,0,1,0.3927735090255737,0.6072265,5,8,2
3,104,13,4.030612244897959,0,7,69.28571428571429,0,19,2,4,10,7,0,1,0.008758246898651123,0.99124175,4,8,2
3,53,12,4.488888888888889,2,3,81.33333333333333,0,9,0,2,4,5,0,1,0.97324675,0.0267532467842102,2,8,2
3,100,25,4.966292134831461,0,6,87.5,4,20,1,8,7,9,0,1,0.00035947561264038086,0.9996405,4,8,2
3,44,5,4.394736842105264,0,3,67.33333333333333,0,10,0,1,3,4,0,1,0.0011870861053466795,0.9988129000000001,4,8,2
3,186,25,3.9821428571428568,0,9,92.0,3,34,2,11,17,17,0,1,0.004431784152984619,0.9955681999999999,4,8,2
3,55,8,4.0,0,1,269.0,0,10,0,2,7,1,0,1,0.0016050338745117188,0.99839497,2,8,2
3,138,26,4.390243902439025,0,7,93.71428571428572,3,28,0,7,22,13,0,1,0.006274759769439697,0.99372524,4,8,2
3,192,50,4.8011695906432745,0,12,81.66666666666667,6,40,4,15,24,22,0,1,0.01784229278564453,0.9821576999999999,5,8,2
3,111,18,4.31,0,6,87.5,1,19,1,5,15,10,0,1,0.1452968716621399,0.8547030999999999,2,8,2
3,197,29,4.411764705882354,0,5,183.0,11,39,1,8,25,25,0,1,0.7018939999999999,0.2981060147285461,5,8,2
3,39,8,4.166666666666667,0,4,45.5,0,9,0,1,6,3,0,1,0.03722190856933594,0.9627780999999999,2,8,2
3,288,37,4.072519083969466,0,12,109.66666666666669,0,50,2,18,38,21,0,1,0.002506077289581299,0.9974939,5,8,2
3,119,12,4.1090909090909085,0,7,79.28571428571429,0,17,2,5,14,7,0,1,0.0042937397956848145,0.99570626,2,8,2
3,299,46,4.572549019607843,1,14,100.57142857142857,9,48,3,24,30,33,0,1,0.002697765827178955,0.99730223,5,8,2
3,151,37,4.966101694915254,3,8,87.0,4,30,0,13,10,21,0,1,0.006475985050201416,0.993524,5,8,2
3,160,23,4.23448275862069,0,8,93.875,1,28,3,9,15,10,0,1,0.01277214288711548,0.98722786,4,8,2
3,53,10,4.666666666666667,0,4,62.75,3,11,1,1,7,7,0,1,0.017949461936950684,0.98205054,2,8,2
3,102,17,4.182795698924732,0,5,95.4,0,20,0,1,11,5,0,1,0.01328212022781372,0.9867179,4,8,2
3,95,11,4.382716049382717,0,3,144.33333333333334,1,17,1,6,14,14,0,1,0.0010262727737426758,0.9989737,4,8,2
3,171,26,4.4489795918367365,0,8,99.125,10,33,0,6,16,23,0,1,0.051147401332855225,0.9488525999999999,5,8,2
3,200,32,4.383720930232558,0,6,153.0,8,37,5,6,17,20,0,1,0.0029502511024475093,0.99704975,2,8,2
3,27,9,4.730769230769232,0,1,148.0,1,6,0,1,4,2,0,1,0.9810945,0.01890552043914795,5,8,2
3,129,32,4.945454545454545,1,6,108.0,5,29,2,2,15,18,0,1,0.004798591136932373,0.9952014000000001,4,8,2
3,95,12,4.214285714285714,0,5,86.6,2,14,0,4,14,8,0,1,0.0031046271324157715,0.9968954,4,8,2
3,173,33,4.5064935064935066,0,7,120.14285714285714,7,26,3,12,19,13,0,1,0.9685566999999999,0.031443297863006585,4,8,2
3,168,31,4.424836601307192,0,8,102.75,4,38,3,8,12,16,0,1,0.019137799739837646,0.9808621999999999,5,8,2
3,120,26,4.59047619047619,0,5,116.4,4,20,1,3,9,11,0,1,0.0072683095932006845,0.9927316999999999,4,8,2
3,208,31,4.2824858757062145,0,10,92.5,5,30,3,5,28,26,0,1,0.0606505274772644,0.9393495000000001,4,8,2
3,87,12,4.320987654320987,0,6,70.83333333333333,0,16,0,1,13,6,0,1,0.007697403430938721,0.9923026,2,8,2
3,127,26,4.327433628318584,0,8,74.25,1,23,3,2,16,13,0,1,0.02733445167541504,0.97266555,4,8,2
3,85,16,4.605263157894737,0,6,70.0,0,19,1,2,10,9,0,1,0.007530868053436279,0.99246913,2,8,2
3,137,26,4.55,0,5,132.2,3,26,3,4,16,15,0,1,0.002241194248199463,0.9977588,2,8,2
3,82,14,4.102564102564102,0,4,98.5,1,16,2,5,6,4,0,1,0.02232348918914795,0.9776765,4,8,2
3,177,28,4.3478260869565215,0,6,142.5,1,30,2,4,19,10,0,1,0.0035195350646972656,0.99648046,4,8,2
3,171,26,4.5602836879432616,2,11,70.27272727272727,6,27,4,14,11,27,0,1,0.003984928131103516,0.9960150999999999,5,8,2
3,82,9,4.194444444444445,0,4,92.5,2,20,1,3,7,9,0,1,0.01897907257080078,0.9810209000000001,4,8,2
3,94,19,4.4444444444444455,0,3,146.0,6,18,1,4,7,11,0,1,0.006635189056396484,0.9933648000000002,2,8,2
3,143,18,4.152,0,7,91.0,7,19,4,8,14,16,0,1,0.6675974,0.3324025869369507,5,8,2
3,99,23,4.568181818181818,0,4,121.5,3,21,0,5,11,10,0,1,0.0011496543884277346,0.99885035,2,8,2
3,126,16,4.315315315315315,0,5,117.0,0,18,2,6,20,16,0,1,0.002959609031677246,0.9970404,2,8,2
3,59,12,4.339285714285714,0,3,98.66666666666669,0,11,1,4,5,3,0,1,0.007911622524261475,0.9920884,2,8,2
3,243,45,4.511848341232228,0,13,88.46153846153847,13,31,10,8,31,31,0,1,0.0736076831817627,0.9263923000000001,5,8,2
3,164,33,4.589928057553957,0,6,128.33333333333334,10,33,1,4,15,24,0,1,0.03597211837768555,0.9640279,2,8,2
3,305,53,4.59375,0,12,118.33333333333331,15,53,5,11,38,42,0,1,0.055712223052978516,0.9442878,5,8,2
3,183,29,4.316129032258065,0,11,73.9090909090909,5,33,0,10,19,18,0,1,0.0027295947074890137,0.9972704,4,8,2
3,196,42,4.584795321637427,3,11,85.81818181818181,3,44,0,15,19,25,0,1,0.0037736296653747563,0.9962264000000001,5,8,2
3,235,37,4.338028169014085,0,10,112.7,5,39,3,13,26,19,0,1,0.005807220935821533,0.9941928,4,8,2
3,169,39,4.4966887417218535,0,8,102.75,2,32,2,11,15,19,0,1,0.0006646513938903809,0.99933535,5,8,2
3,172,39,4.69871794871795,1,8,110.125,1,37,4,3,21,16,0,1,0.010442793369293213,0.9895572,5,8,2
3,69,21,4.681818181818182,0,1,374.0,0,16,0,2,9,3,0,1,0.008268952369689941,0.99173105,2,8,2
3,208,29,4.125,0,10,89.2,9,33,1,10,22,30,0,1,0.017345964908599854,0.98265404,2,8,2
3,84,16,4.753424657534247,0,2,209.0,0,16,1,3,11,13,0,1,0.00045168399810791016,0.9995483000000001,2,8,2
3,39,7,4.25,0,3,62.0,0,8,0,1,2,3,0,1,0.9989416999999999,0.0010582804679870603,0,8,2
3,97,22,4.482352941176472,0,5,92.2,2,20,0,4,14,12,0,1,0.24957942962646484,0.7504206,2,8,2
3,72,7,3.838235294117647,0,2,163.5,1,18,0,3,7,4,0,1,0.4994840025901794,0.500516,2,8,2
3,50,11,4.325581395348837,0,2,113.5,0,9,0,0,4,2,0,1,0.9724662000000001,0.027533829212188717,2,8,2
3,102,14,4.163043478260869,0,6,78.16666666666667,2,17,0,7,7,9,0,1,0.012171924114227295,0.9878280999999999,4,8,2
3,217,38,4.435233160621761,0,13,79.61538461538461,10,36,7,8,27,23,0,1,0.99462277,0.005377233028411865,4,8,2
3,120,21,4.56,0,3,184.3333333333333,8,20,1,9,12,18,0,1,0.00446164608001709,0.99553835,4,8,2
3,53,10,4.428571428571429,0,4,65.5,0,12,0,2,5,4,0,1,0.06938052177429199,0.9306194999999999,2,8,2
3,135,27,4.82051282051282,0,6,112.5,3,32,0,8,16,11,0,1,0.0012091398239135742,0.99879086,4,8,2
3,45,13,5.170731707317073,0,4,62.25,0,9,2,1,10,4,0,1,0.010914385318756105,0.9890856,2,8,2
3,205,32,4.431693989071039,0,9,109.44444444444444,5,36,2,11,27,22,0,1,0.01993215084075928,0.98006785,2,8,2
3,40,4,4.0540540540540535,0,3,61.33333333333334,0,10,1,3,3,4,0,1,0.036190271377563484,0.9638097,2,8,2
3,213,44,4.706214689265536,0,7,143.28571428571428,11,39,3,6,21,26,0,1,0.017847001552581787,0.982153,5,8,2
3,66,9,4.1,0,6,50.0,0,10,0,4,11,6,0,1,0.0017359256744384766,0.9982641,2,8,2
3,110,25,4.586956521739131,0,7,72.42857142857143,4,18,0,3,11,17,0,1,0.025608360767364502,0.97439164,2,8,2
3,90,20,4.216867469879518,0,6,71.16666666666667,0,12,0,5,7,7,0,1,0.0006088614463806152,0.99939114,2,8,2
3,58,11,4.39622641509434,0,2,142.0,2,11,0,1,8,4,0,1,0.99242806,0.0075719356536865234,2,8,2
3,197,21,4.027027027027027,0,7,131.85714285714286,1,38,1,10,24,11,0,1,0.9758601,0.024139881134033203,5,8,2
3,110,20,4.617647058823528,0,6,94.5,1,21,4,2,10,8,0,1,0.0032051801681518555,0.9967948,4,8,2
3,100,18,4.337209302325581,0,4,113.75,4,15,1,1,11,8,0,1,0.028599560260772705,0.97140044,5,8,2
3,282,65,4.973568281938326,0,15,89.4,13,59,2,20,27,45,0,1,0.0006484389305114746,0.99935156,5,8,2
3,115,11,3.8796296296296298,0,4,130.75,2,19,2,5,9,6,0,1,0.009399652481079102,0.99060035,2,8,2
3,117,11,3.810810810810811,0,4,132.25,0,16,1,2,11,5,0,1,0.060938596725463874,0.9390613999999999,4,8,2
3,228,31,4.252577319587629,1,9,112.22222222222223,11,41,1,8,26,36,0,1,0.036365747451782234,0.96363425,4,8,2
3,143,31,4.475409836065574,0,7,94.42857142857143,4,30,3,5,9,20,0,1,0.0007908344268798827,0.99920917,4,8,2
3,189,34,4.617647058823528,0,8,118.375,8,33,3,11,25,19,0,1,0.006031990051269531,0.9939680000000001,5,8,2
3,178,29,4.366459627329194,0,8,107.0,3,32,3,15,10,13,0,1,0.0008739829063415527,0.9991260000000001,5,8,2
3,115,23,4.355769230769232,0,5,110.4,6,23,0,4,12,11,0,1,0.2211374044418335,0.7788626000000001,4,8,2
3,58,4,3.7058823529411766,0,1,239.0,0,7,0,2,5,0,0,1,0.00026679039001464844,0.9997332,2,8,2
3,78,12,4.28,0,2,197.0,2,18,0,3,8,4,0,1,0.1269073486328125,0.87309265,2,8,2
3,134,33,4.760330578512396,1,5,138.4,5,19,4,4,18,12,0,1,0.02043604850769043,0.97956395,5,8,2
3,11,4,5.1,0,2,29.5,0,3,0,0,1,1,0,1,0.99620616,0.0037938356399536133,2,8,2
3,173,31,4.477124183006536,1,6,138.66666666666666,3,32,2,5,27,23,0,1,0.001582205295562744,0.9984178,5,8,2
3,95,15,4.226190476190475,0,4,108.75,3,18,1,8,11,10,0,1,0.004153072834014893,0.9958469000000001,2,8,2
3,110,13,4.0606060606060606,0,6,81.83333333333333,10,12,7,4,15,15,0,1,0.0025886893272399907,0.9974113000000001,4,8,2
3,75,12,4.057142857142857,0,3,117.0,0,11,0,7,7,3,0,1,0.005882441997528076,0.99411756,2,8,2
3,112,11,3.8269230769230766,0,6,82.66666666666667,1,19,2,3,8,7,0,1,0.0017117857933044436,0.9982882,4,8,2
3,245,42,4.356807511737089,0,12,94.08333333333331,6,37,0,13,27,27,0,1,0.0004882216453552246,0.9995118000000001,5,8,2
3,66,13,4.433333333333334,0,5,64.2,1,11,0,2,10,6,0,1,0.005209505558013916,0.9947905,2,8,2
3,281,59,4.802521008403361,2,11,124.45454545454544,16,55,3,18,22,37,0,1,0.83006203,0.16993796825408936,5,8,2
3,25,6,4.363636363636363,0,2,58.0,1,4,0,1,2,3,0,1,0.9889150999999999,0.011084914207458496,2,8,2
3,55,10,4.352941176470588,0,4,67.25,0,9,0,3,6,4,0,1,0.0006098151206970215,0.9993902,2,8,2
3,73,12,4.358208955223882,0,4,88.75,0,17,1,3,10,7,0,1,0.69805294,0.3019470572471619,2,8,2
3,94,17,4.411764705882354,0,4,114.0,1,15,1,1,15,10,0,1,0.0025182366371154785,0.99748176,4,8,2
3,37,9,4.588235294117646,0,2,94.0,0,8,1,2,4,3,0,1,0.14588439464569092,0.8541155999999999,2,8,2
3,97,10,3.8837209302325584,0,6,69.0,1,13,2,8,8,7,0,1,0.07092052698135376,0.9290795000000001,2,8,2
3,94,12,4.2073170731707314,0,5,84.4,2,14,1,8,7,14,0,1,0.024734675884246826,0.9752653,2,8,2
3,110,22,4.701030927835052,0,5,109.6,3,19,2,5,15,11,0,1,0.0010982751846313477,0.9989017,2,8,2
3,196,39,4.617647058823528,0,6,158.16666666666666,9,41,0,8,20,25,0,1,0.0006988644599914551,0.99930114,2,8,2
3,79,21,4.958333333333333,0,6,70.5,1,18,1,1,11,7,0,1,0.1751415729522705,0.8248584000000001,4,8,2
3,132,24,4.353448275862069,0,7,87.7142857142857,4,23,2,4,14,15,0,1,0.011179506778717041,0.9888205,4,8,2
3,156,38,4.755555555555556,0,9,85.33333333333333,3,33,2,8,17,23,0,1,0.357606053352356,0.64239395,4,8,2
3,231,33,4.264423076923077,0,11,98.27272727272728,8,45,4,12,19,26,0,1,0.0028858184814453125,0.9971142,5,8,2
3,111,15,4.25,0,5,99.8,0,19,3,4,7,9,0,1,0.99273735,0.007262647151947021,2,8,2
3,177,27,4.461538461538462,0,12,64.08333333333333,9,27,8,7,17,27,0,1,0.06231147050857544,0.9376885,5,8,2
3,101,19,4.433333333333334,0,5,96.4,1,16,1,11,15,13,0,1,0.009717941284179688,0.99028206,2,8,2
3,236,24,4.216494845360825,0,16,62.25,3,35,3,10,37,20,0,1,0.008144676685333252,0.9918553,5,8,2
3,138,27,4.448818897637795,0,6,114.16666666666669,4,33,0,7,15,12,0,1,0.0010528564453125,0.99894714,4,8,2
3,124,23,4.434782608695652,0,5,123.6,4,26,1,4,13,11,0,1,0.008815169334411621,0.99118483,4,8,2
3,71,11,4.359375,0,2,170.5,3,15,1,1,8,7,0,1,0.001357436180114746,0.99864256,2,8,2
3,109,21,4.401960784313727,0,7,77.71428571428571,0,20,1,7,15,7,0,1,0.002202749252319336,0.99779725,2,8,2
3,16,3,4.25,0,1,83.0,0,3,0,0,5,0,0,1,0.68366796,0.31633204221725464,2,8,2
3,146,25,4.3125,0,6,112.33333333333331,6,21,2,10,10,16,0,1,0.0072933435440063485,0.99270666,4,8,2
3,257,53,4.558558558558559,0,11,111.1818181818182,15,46,5,12,23,35,0,1,0.9659144000000001,0.034085571765899665,5,8,2
3,43,6,4.425,0,3,71.33333333333333,0,11,0,1,4,3,0,1,0.02031421661376953,0.9796858,2,8,2
3,72,15,4.4375,0,5,68.6,2,13,0,4,11,6,0,1,0.010918080806732178,0.9890819,2,8,2
3,130,29,4.720338983050848,0,5,134.0,5,19,3,7,8,10,0,1,0.005635380744934082,0.9943646,2,8,2
3,64,11,4.25,0,4,77.75,1,9,1,3,8,4,0,1,0.0033926963806152344,0.9966073000000001,4,8,2
3,138,33,5.0168067226890765,0,6,118.33333333333331,8,33,4,11,11,21,0,1,0.0009717345237731934,0.99902827,4,8,2
3,15,4,5.285714285714286,0,1,87.0,0,5,0,0,2,1,0,1,0.15384584665298462,0.84615415,2,8,2
3,135,27,4.61344537815126,0,6,110.33333333333331,2,26,0,6,20,15,0,1,0.007846713066101074,0.9921533000000001,4,8,2
3,99,15,4.129032258064516,0,5,94.0,1,22,0,5,9,8,0,1,0.08230644464492798,0.91769356,2,8,2
3,183,42,4.8896103896103895,0,7,128.57142857142858,9,33,4,6,29,32,0,1,0.5597466999999999,0.4402533173561096,4,8,2
3,129,21,4.504424778761061,0,6,102.66666666666669,6,22,3,3,12,16,0,1,0.0021305084228515625,0.9978695,4,8,2
3,60,9,4.581818181818182,0,3,101.33333333333331,2,14,0,1,2,5,0,1,0.003317832946777344,0.99668217,4,8,2
3,115,23,4.53921568627451,0,2,281.5,5,25,1,3,15,13,0,1,0.4905999898910522,0.5094,2,8,2
3,119,13,4.2,0,4,129.0,8,20,3,2,5,18,0,1,0.0007874369621276855,0.99921256,4,8,2
3,52,11,4.808510638297872,0,3,90.0,2,10,0,2,10,5,0,1,0.002872049808502197,0.99712795,2,8,2
3,226,31,4.161764705882353,0,12,86.75,2,37,2,8,31,19,0,1,0.1548120379447937,0.84518796,5,8,2
3,221,42,4.591836734693878,0,8,136.0,9,48,2,8,25,24,0,1,0.019056081771850586,0.9809439,5,8,2
3,94,15,4.282352941176471,0,4,111.25,3,24,0,5,9,7,0,1,0.00027287006378173834,0.99972713,2,8,2
3,60,17,4.696428571428571,0,3,105.33333333333331,1,15,0,1,10,4,0,1,0.9909443000000001,0.009055674076080322,0,8,2
3,142,20,4.196850393700787,0,6,109.0,2,31,1,11,15,13,0,1,0.0926649570465088,0.90733504,5,8,2
3,183,28,4.300613496932515,0,12,70.91666666666667,5,23,2,8,14,19,0,1,0.001316070556640625,0.9986839,4,8,2
3,103,12,3.967391304347826,0,3,151.33333333333334,3,18,0,5,17,10,0,1,0.035932183265686035,0.9640678,4,8,2
3,214,40,4.475138121546961,2,10,98.1,6,38,2,10,29,28,0,1,0.74376386,0.25623613595962524,4,8,2
3,57,8,4.111111111111111,0,3,91.0,0,13,0,5,4,3,0,1,0.69085085,0.3091491460800171,2,8,2
3,182,36,4.385093167701863,0,5,171.6,11,27,2,11,23,23,0,1,0.001659095287322998,0.9983409,5,8,2
3,98,17,4.380952380952381,0,3,149.66666666666666,2,14,2,5,12,10,0,1,0.10652339458465576,0.8934766,2,8,2
3,28,4,4.416666666666667,0,2,64.0,1,5,0,0,3,4,0,1,0.9799591000000001,0.020040929317474362,2,8,2
3,44,11,4.925,0,3,78.0,1,7,4,3,7,4,0,1,0.0032291412353515625,0.99677086,2,8,2
3,199,36,4.384615384615385,1,9,107.88888888888887,3,33,4,11,26,17,0,1,0.028765320777893063,0.9712347,5,8,2
3,158,32,4.390410958904109,0,7,111.42857142857143,1,25,3,5,21,10,0,1,0.0036346912384033203,0.9963653,5,8,2
3,79,8,4.042857142857144,0,3,116.66666666666669,3,16,1,5,8,12,0,1,0.005363762378692627,0.99463624,2,8,2
3,188,23,4.181286549707602,0,7,125.57142857142857,8,32,4,8,24,17,0,1,0.008758783340454102,0.9912412,4,8,2
3,52,10,4.782608695652174,0,2,132.0,2,11,0,1,7,7,0,1,0.0009816884994506836,0.9990183000000001,2,8,2
3,108,23,4.695652173913044,0,6,86.33333333333331,3,22,2,9,12,14,0,1,0.78990114,0.21009886264801025,4,8,2
3,101,13,4.1063829787234045,0,6,79.0,1,19,1,3,13,7,0,1,0.98839587,0.011604130268096924,2,8,2
3,164,26,4.294520547945205,0,8,95.625,2,32,2,9,16,18,0,1,0.3426628112792969,0.6573372,4,8,2
3,155,27,4.2785714285714285,2,8,91.0,2,31,1,11,11,13,0,1,0.9650018,0.034998178482055664,4,8,2
3,54,10,4.6382978723404245,0,3,87.33333333333331,2,12,0,1,6,7,0,1,0.0005607008934020996,0.9994393,4,8,2
3,107,18,4.2346938775510194,0,7,72.28571428571429,0,20,1,5,9,7,0,1,0.005067586898803711,0.9949324,4,8,2
3,159,35,4.528985507246377,0,6,126.16666666666669,3,32,3,9,16,13,0,1,0.034825146198272705,0.96517485,5,8,2
3,108,12,4.195876288659794,0,6,83.0,0,22,1,2,12,10,0,1,0.001002669334411621,0.99899733,4,8,2
3,77,17,4.735294117647058,0,4,96.5,1,16,1,2,9,7,0,1,0.7712525,0.2287474870681763,2,8,2
3,127,20,4.559633027522937,0,5,120.2,3,21,3,4,16,14,0,1,0.001920938491821289,0.99807906,4,8,2
3,50,10,3.75,0,4,60.75,1,7,1,3,5,5,0,1,0.06696689128875732,0.9330331000000001,2,8,2
3,170,23,4.224489795918367,0,8,95.0,11,31,1,8,14,24,0,1,0.4072335958480835,0.5927664,4,8,2
3,198,34,4.244186046511628,1,8,111.875,13,34,2,13,16,26,0,1,0.0021290183067321773,0.997871,5,8,2
3,100,18,4.674157303370786,0,4,125.25,3,19,1,3,18,11,0,1,0.0008611679077148438,0.99913883,5,8,2
3,136,20,4.047619047619048,0,4,157.75,4,13,0,9,12,17,0,1,0.003610372543334961,0.9963896000000001,4,8,2
3,41,14,4.380952380952381,0,2,112.0,0,12,0,0,5,2,0,1,0.99512917,0.0048708319664001465,0,8,2
3,16,5,6.181818181818183,0,4,18.75,0,2,0,1,1,3,0,1,0.06662607192993164,0.9333739,0,8,2
3,79,8,3.8904109589041096,0,5,70.4,0,17,1,4,5,5,0,1,0.9283225,0.07167750597000122,2,8,2
3,240,55,4.763285024154588,0,10,118.3,6,47,5,13,27,28,0,1,0.9909796000000001,0.009020388126373293,5,8,2
3,82,9,3.9565217391304346,0,9,37.0,0,14,0,2,9,19,0,1,0.045163214206695564,0.9548368,4,8,2
3,212,25,4.097435897435897,1,11,89.36363636363636,1,39,4,8,25,13,0,1,0.0048002004623413095,0.9951998,4,8,2
3,100,19,4.2210526315789485,0,5,98.2,0,16,2,6,9,5,0,1,0.0007884502410888673,0.99921155,4,8,2
3,68,9,4.55,0,4,82.25,2,11,1,9,7,8,0,1,0.0006999373435974121,0.99930006,2,8,2
3,81,18,4.657894736842105,0,2,214.0,1,15,2,7,9,5,0,1,0.9417271,0.05827289819717407,4,8,2
3,167,29,4.315068493150685,0,9,85.22222222222223,4,27,6,10,19,18,0,1,0.004621982574462891,0.9953780000000001,4,8,2
3,181,36,4.425806451612903,0,7,119.14285714285714,13,39,5,5,14,30,0,1,0.00904911756515503,0.9909509,4,8,2
